"순 이름 팀 정렬
59 송성문 19키3B -0.16 103 335 308 33 70 12 5 3 101 34 2 1 19 0 0 53 7 4 4 .227 .269 .328 .597 .272 57.6 -0.16 -1.76
60 이택근 20키LF -0.21 20 64 57 5 11 5 0 0 16 7 0 0 7 0 0 21 1 0 0 .193 .281 .281 .562 .269 51.6 -0.21 -0.11
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
61 신준우 21키SS -0.25 56 51 42 7 7 3 0 0 10 4 0 1 4 3 0 21 1 1 1 .167 .280 .238 .518 .256 42.9 -0.25 -0.20
62 허정협 21키LF -0.37 28 51 45 4 7 0 0 0 7 2 0 0 6 0 0 10 1 0 0 .156 .255 .156 .411 .218 19.0 -0.37 0.11
63 김휘집 21키3B -0.38 34 89 70 9 9 1 0 1 13 8 1 0 13 2 0 23 0 3 1 .129 .279 .186 .465 .238 33.6 -0.38 -0.48
64 변상권 21키LF -0.40 72 171 159 19 38 5 4 0 51 20 0 0 9 0 0 40 2 0 3 .239 .275 .321 .596 .279 56.1 -0.40 0.62
65 박주홍 21키DH -0.45 23 56 47 4 5 2 0 0 7 3 1 1 9 0 0 21 1 0 0 .106 .250 .149 .399 .217 18.3 -0.45 -0.34
66 이용규 22키LF -0.49 29 130 110 15 20 3 0 0 23 8 4 2 16 1 0 11 1 1 2 .182 .287 .209 .496 .247 50.2 -0.49 -0.58
67 김규민 20키LF -0.56 54 111 101 13 21 2 1 1 28 6 1 0 5 1 0 24 3 3 1 .208 .250 .277 .527 .240 31.9 -0.56 -1.13
68 예진원 21키CF -0.75 52 132 114 16 18 6 1 1 29 8 0 1 12 2 0 28 2 3 1 .158 .248 .254 .502 .240 32.5 -0.75 -1.33
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
1 최정 21S3B 6.14 134 555 436 92 121 17 1 35 245 100 8 6 84 22 3 102 9 1 12 .278 .410 .562 .972 .431 155.9 6.14 5.40
2 한유섬 21SRF 3.90 135 519 442 71 123 18 1 31 236 95 1 0 60 10 4 96 11 1 6 .278 .373 .534 .907 .404 138.6 3.90 1.99
3 추신수 21SDH 3.89 137 580 461 84 122 19 2 21 208 69 25 9 103 12 4 123 8 0 4 .265 .409 .451 .860 .400 137.4 3.89 4.59
4 박성한 21SSS 3.34 135 471 407 53 123 21 1 4 158 44 12 5 49 1 0 73 1 12 2 .302 .377 .388 .765 .356 110.3 3.34 1.40
5 최지훈 22SCF 2.68 68 298 260 43 81 17 3 3 113 24 14 3 25 5 0 41 3 6 2 .312 .380 .435 .815 .370 134.4 2.68 1.75
6 최정 22S3B 2.44 57 231 190 38 53 6 0 10 89 36 5 0 32 5 0 48 3 0 4 .279 .390 .468 .858 .392 146.0 2.44 1.11
7 최주환 21S2B 2.36 116 470 406 50 104 16 0 18 174 67 2 1 53 9 4 84 7 0 2 .256 .353 .429 .782 .361 111.2 2.36 -0.51
8 최지훈 21SCF 2.12 136 534 461 75 121 19 6 5 167 45 26 6 51 8 0 71 6 8 6 .262 .342 .362 .705 .330 93.8 2.12 -0.19
9 박성한 22SSS 2.10 65 257 227 32 70 5 2 2 85 25 5 5 28 1 0 39 2 1 0 .308 .387 .374 .761 .360 127.5 2.10 0.86
10 한유섬 22SRF 2.02 64 263 225 31 64 20 1 7 107 51 0 0 28 8 6 64 2 0 2 .284 .380 .476 .856 .384 141.5 2.02 1.23
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
11 김성현 21S2B 1.65 110 274 237 27 67 15 0 6 100 37 5 2 29 0 0 29 8 4 4 .283 .356 .422 .778 .357 109.8 1.65 1.24
12 이재원 21SC 1.50 107 313 271 29 76 13 0 3 98 30 0 2 29 5 4 47 14 6 2 .280 .358 .362 .720 .334 95.2 1.50 0.18
13 추신수 22SDH 1.34 58 260 208 39 54 9 0 5 78 28 6 3 43 8 1 50 3 0 1 .260 .404 .375 .779 .371 132.8 1.34 1.13
14 로맥 21S1B 1.13 107 421 355 55 80 11 0 20 151 52 1 0 59 4 1 83 9 0 3 .225 .340 .425 .765 .354 105.5 1.13 -0.59
15 김강민 21SCF 0.88 122 260 223 43 53 12 1 8 91 27 3 3 25 6 1 52 3 3 3 .238 .327 .408 .735 .336 95.1 0.88 -0.65
16 오태곤 21S1B 0.81 122 253 235 47 63 10 0 9 100 35 9 4 14 2 0 52 4 1 1 .268 .314 .426 .739 .339 97.0 0.81 -0.33
17 이흥련 21SC 0.60 90 146 127 15 30 3 0 3 42 14 0 0 12 5 0 31 4 2 0 .236 .326 .331 .657 .314 80.7 0.60 -0.02
18 김민식 22SC 0.52 29 83 66 12 19 3 1 0 24 8 0 0 12 1 0 9 1 3 1 .288 .400 .364 .764 .350 122.1 0.52 -0.15
19 이현석 21SC 0.39 39 89 79 7 21 5 0 4 38 19 0 0 4 1 0 29 0 3 2 .266 .302 .481 .783 .338 95.1 0.39 -0.14
20 김강민 22SCF 0.36 33 89 80 8 23 6 0 0 29 7 1 3 7 1 0 12 1 0 1 .288 .348 .363 .711 .334 109.0 0.36 -0.05
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
21 이정범 21SLF 0.36 19 66 59 8 15 4 0 3 28 9 0 0 7 0 0 15 1 0 0 .254 .333 .475 .808 .368 115.6 0.36 -0.13
22 하재훈 22SLF 0.25 23 50 46 5 10 2 1 3 23 7 1 0 2 1 0 16 0 0 1 .217 .260 .500 .760 .332 106.5 0.25 -0.23
23 크론 22S1B 0.22 57 239 225 21 52 12 1 11 99 35 0 0 7 3 0 60 3 0 4 .231 .259 .440 .699 .312 91.4 0.22 -0.46
24 최항 21S2B 0.22 34 79 69 5 19 2 1 0 23 7 1 0 6 2 1 16 4 1 1 .275 .346 .333 .680 .319 86.6 0.22 -0.25
25 오준혁 21SDH -0.00 26 50 46 7 10 2 0 2 18 5 0 0 4 0 0 15 2 0 0 .217 .280 .391 .671 .309 76.5 -0.00 -0.18
26 김찬형 21S2B -0.00 71 135 110 18 22 6 0 2 34 6 0 0 14 3 0 27 1 8 0 .200 .307 .309 .616 .282 60.2 -0.00 -0.19
27 오준혁 22SRF -0.02 33 53 48 3 12 1 0 0 13 2 0 0 4 0 0 12 3 1 0 .250 .308 .271 .579 .274 68.0 -0.02 -0.36
28 고종욱 21SLF -0.12 88 199 180 25 48 5 0 2 59 18 2 3 16 0 0 30 6 1 2 .267 .323 .328 .651 .311 80.0 -0.12 0.00
29 오태곤 22SLF -0.13 65 179 164 22 36 10 0 1 49 14 7 1 8 4 0 42 2 2 1 .220 .271 .299 .570 .266 61.5 -0.13 -0.13
30 정의윤 21SLF -0.13 62 178 165 21 38 2 0 7 61 24 0 0 11 0 1 37 5 0 2 .230 .275 .370 .645 .295 67.3 -0.13 -0.04
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
31 이흥련 22SC -0.17 22 55 45 4 6 2 0 0 8 1 0 0 5 2 0 22 2 3 0 .133 .250 .178 .428 .209 21.4 -0.17 -0.48
32 이재원 22SC -0.25 43 116 106 7 21 3 0 0 24 12 1 0 4 3 0 24 6 2 1 .198 .246 .226 .472 .224 33.3 -0.25 -0.60
33 최주환 22S2B -0.46 46 159 143 14 23 5 2 2 38 19 0 0 12 2 1 26 3 0 2 .161 .233 .266 .498 .233 40.1 -0.46 -0.70
34 김성현 22S2B -0.78 61 148 125 12 24 2 1 0 28 12 0 2 11 1 0 13 9 10 1 .192 .261 .224 .485 .221 32.4 -0.78 -0.63
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
1 정은원 21한2B 4.46 139 608 495 85 140 22 5 6 190 39 19 11 105 1 1 105 9 4 3 .283 .407 .384 .791 .379 126.6 4.46 1.76
2 노시환 21한3B 3.75 107 458 380 56 103 18 1 18 177 84 5 2 73 1 9 107 15 0 4 .271 .387 .466 .852 .387 131.8 3.75 1.82
3 호잉 18한RF 3.72 142 590 529 85 162 47 2 30 303 110 23 9 51 5 10 93 5 0 5 .306 .370 .573 .942 .391 124.8 3.72 4.72
4 최재훈 21한C 3.67 116 467 375 52 103 21 0 7 145 44 3 2 71 13 2 68 16 5 3 .275 .405 .387 .791 .376 124.6 3.67 1.03
5 최재훈 19한C 3.55 135 451 373 47 108 18 0 3 135 31 3 10 56 14 0 61 9 4 4 .290 .398 .362 .760 .362 122.0 3.55 -0.01
6 호잉 19한RF 3.51 124 525 476 74 135 26 2 18 219 73 22 7 38 5 5 90 6 1 5 .284 .340 .460 .800 .359 120.9 3.51 1.69
7 하주석 21한SS 3.09 138 594 525 84 143 27 3 10 206 68 23 6 51 10 1 135 9 5 3 .272 .346 .392 .739 .345 104.4 3.09 -1.37
8 최재훈 20한C 2.77 126 389 339 46 102 19 0 3 130 36 0 0 29 16 0 44 7 5 0 .301 .383 .383 .766 .358 111.1 2.77 0.51
9 이성열 19한RF 2.45 129 476 414 60 106 21 1 21 192 85 8 4 48 9 1 114 7 1 4 .256 .343 .464 .807 .364 124.7 2.45 1.76
10 정은원 22한2B 2.25 64 277 240 35 69 11 1 5 97 28 5 0 34 0 0 54 5 1 2 .288 .373 .404 .777 .361 130.0 2.25 -0.21
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
11 이용규 20한CF 2.21 120 487 419 60 120 14 2 1 141 32 17 8 59 6 0 36 9 2 1 .286 .381 .337 .718 .345 102.8 2.21 1.07
12 터크먼 22한CF 2.20 66 294 264 42 79 16 2 3 108 14 13 6 25 3 2 52 7 0 2 .299 .364 .409 .773 .357 127.5 2.20 -0.61
13 정은원 19한2B 2.06 142 624 564 83 148 27 6 8 211 57 14 7 48 0 0 101 6 6 6 .262 .317 .374 .691 .317 91.8 2.06 0.05
14 노시환 22한3B 2.03 56 230 196 29 58 11 1 3 80 31 2 2 31 2 0 45 8 0 1 .296 .396 .408 .804 .377 141.0 2.03 1.58
15 김태연 21한3B 1.91 53 220 176 29 53 12 0 3 74 34 5 3 34 5 0 44 4 0 5 .301 .418 .420 .839 .397 138.8 1.91 1.99
16 김태균 19한DH 1.90 127 500 433 47 132 21 0 6 171 62 3 0 54 5 5 94 15 0 8 .305 .382 .395 .777 .360 121.8 1.90 0.40
17 이성열 18한DH 1.87 131 528 485 76 143 21 1 34 268 102 9 7 35 5 3 143 9 1 2 .295 .347 .553 .900 .377 114.2 1.87 3.15
18 이용규 18한CF 1.84 134 575 491 82 144 14 1 1 163 36 30 11 59 12 0 62 8 8 5 .293 .379 .332 .711 .331 88.6 1.84 -0.72
19 정근우 18한2B 1.64 102 425 375 63 114 24 1 11 173 57 6 5 39 7 1 43 12 1 3 .304 .377 .461 .839 .369 111.8 1.64 2.90
20 송광민 18한3B 1.58 113 460 434 63 129 24 0 18 207 79 4 4 18 4 0 93 13 0 4 .297 .328 .477 .805 .346 96.4 1.58 1.16
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
21 강경학 18한2B 1.38 77 289 245 42 68 11 1 5 96 27 6 3 38 4 0 59 7 1 1 .278 .382 .392 .774 .353 101.4 1.38 0.77
22 반즈 20한1B 1.23 74 319 283 38 75 17 1 9 121 42 2 1 27 7 1 81 4 0 2 .265 .342 .428 .769 .349 104.5 1.23 0.31
23 이성곤 21한1B 1.06 60 206 172 17 46 12 2 1 65 24 1 3 29 3 0 52 4 1 1 .267 .381 .378 .758 .363 116.0 1.06 -0.81
24 송광민 19한3B 1.04 122 486 454 50 119 21 0 7 161 51 8 2 21 3 0 91 18 3 5 .262 .296 .355 .651 .300 80.0 1.04 -1.60
25 정은원 20한2B 0.92 79 303 254 28 63 9 2 3 85 29 1 1 41 5 0 41 4 2 1 .248 .362 .335 .697 .332 94.1 0.92 -0.20
26 노시환 20한3B 0.83 107 387 346 46 76 18 2 12 134 43 0 1 33 6 1 116 8 1 1 .220 .298 .387 .685 .310 78.7 0.83 -2.10
27 하주석 20한SS 0.83 72 281 262 22 75 11 0 2 92 32 4 1 13 2 0 66 3 2 2 .286 .323 .351 .674 .312 81.0 0.83 -0.50
28 김인환 22한1B 0.83 39 145 135 18 38 6 0 7 65 23 0 0 9 0 0 38 2 0 1 .281 .324 .481 .806 .364 131.1 0.83 0.23
29 최재훈 18한C 0.77 128 341 298 36 78 17 0 1 98 27 8 0 20 15 0 61 8 6 2 .262 .337 .329 .666 .305 71.1 0.77 -0.34
30 정근우 19한CF 0.75 88 305 277 37 77 10 1 3 98 30 8 5 20 4 1 43 11 3 1 .278 .334 .354 .688 .320 94.3 0.75 -0.50
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
31 페레즈 21한1B 0.69 59 252 225 26 60 15 1 5 92 33 4 5 17 4 0 52 4 0 6 .267 .321 .409 .730 .337 98.6 0.69 -0.50
32 지성준 18한C 0.61 99 224 207 22 57 7 0 7 85 29 1 0 12 2 0 55 6 2 1 .275 .320 .411 .730 .319 78.7 0.61 2.43
33 장진혁 19한CF 0.61 113 349 315 42 80 16 5 1 109 24 13 5 26 5 0 74 4 2 1 .254 .320 .346 .666 .312 88.2 0.61 -0.72
34 오선진 19한SS 0.59 122 453 392 37 88 16 0 3 113 36 7 2 38 10 0 72 8 10 3 .224 .307 .288 .595 .281 66.7 0.59 -1.28
35 김태균 18한DH 0.47 73 271 254 25 80 11 0 10 121 34 0 1 13 4 1 56 7 0 0 .315 .358 .476 .834 .364 108.2 0.47 1.53
36 이해창 20한C 0.46 70 135 119 11 32 5 0 3 46 17 0 2 9 4 0 23 6 1 2 .269 .336 .387 .722 .330 92.7 0.46 -0.29
37 이진영 22한RF 0.45 42 153 142 24 32 8 1 7 63 25 2 1 10 0 0 57 2 0 1 .225 .275 .444 .718 .322 102.4 0.45 -0.79
38 최재훈 22한C 0.42 57 226 188 18 37 5 0 1 45 12 1 0 24 10 0 37 7 2 1 .197 .318 .239 .558 .277 70.9 0.42 -0.95
39 강경학 20한2B 0.40 94 238 193 25 44 7 1 4 65 19 1 2 35 3 0 64 2 5 2 .228 .352 .337 .689 .322 86.8 0.40 0.57
40 힐리 21한1B 0.35 67 268 249 27 64 11 1 7 98 37 2 1 16 2 0 58 6 0 1 .257 .306 .394 .700 .325 91.0 0.35 -0.57
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
41 김회성 18한3B 0.34 58 102 85 15 22 5 0 4 39 17 1 0 11 3 0 26 3 3 0 .259 .364 .459 .823 .351 98.8 0.34 0.25
42 최진행 19한LF 0.34 45 129 117 10 27 6 0 6 51 19 0 0 9 2 0 28 3 0 1 .231 .295 .436 .731 .330 100.5 0.34 0.09
43 김민하 20한RF 0.34 36 85 74 10 21 6 0 1 30 11 0 0 8 2 0 16 2 1 0 .284 .369 .405 .775 .356 109.5 0.34 -0.01
44 지성준 19한C 0.33 58 109 104 7 26 6 0 2 38 11 0 0 5 0 0 21 3 0 0 .250 .284 .365 .650 .300 79.7 0.33 -1.02
45 정진호 20한LF 0.32 113 326 282 30 78 14 1 2 100 19 9 7 29 3 1 50 5 10 2 .277 .348 .355 .703 .320 85.8 0.32 -0.84
46 정은원 18한2B 0.32 98 227 201 33 50 5 3 4 73 20 5 1 22 1 0 50 0 2 1 .249 .324 .363 .688 .308 71.5 0.32 -0.46
47 노수광 21한CF 0.30 52 180 160 21 37 7 0 3 53 14 13 1 17 1 0 46 1 2 0 .231 .309 .331 .640 .304 76.4 0.30 -0.64
48 박상언 22한C 0.29 25 54 49 8 13 3 0 2 22 7 0 2 3 0 0 9 0 2 0 .265 .308 .449 .757 .331 108.8 0.29 0.06
49 최인호 21한LF 0.27 49 164 136 17 28 6 0 4 46 23 2 1 24 2 0 43 1 0 2 .206 .329 .338 .668 .321 87.7 0.27 -0.76
50 하주석 18한SS 0.26 141 517 484 67 123 20 3 9 176 52 14 12 28 4 0 130 7 1 0 .254 .300 .364 .664 .296 64.3 0.26 -1.46
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
51 강경학 19한SS 0.25 52 135 113 21 27 4 0 0 31 12 1 2 15 3 0 32 3 3 1 .239 .341 .274 .615 .297 77.6 0.25 -0.26
52 김민하 19한LF 0.22 72 140 125 14 32 6 0 2 44 14 5 2 9 3 0 41 4 2 1 .256 .319 .352 .671 .311 87.7 0.22 -0.66
53 김회성 19한1B 0.17 58 117 104 7 24 4 0 3 37 18 2 1 11 0 0 24 1 1 1 .231 .302 .356 .658 .303 82.2 0.17 0.16
54 박정현 22한1B 0.15 40 117 111 14 28 1 1 3 40 12 2 1 5 0 0 31 1 1 0 .252 .285 .360 .645 .296 84.7 0.15 -0.53
55 박정현 20한SS 0.13 30 64 61 6 17 3 0 1 23 9 0 0 3 0 0 17 2 0 0 .279 .313 .377 .690 .317 84.2 0.13 -0.05
56 하주석 22한SS 0.12 60 222 202 23 43 7 0 3 59 31 10 3 16 2 1 62 2 0 2 .213 .275 .292 .567 .267 64.5 0.12 -0.07
57 노수광 20한CF 0.05 71 247 216 26 53 8 1 0 63 16 9 3 27 2 2 48 2 1 1 .245 .333 .292 .625 .299 72.3 0.05 -0.77
58 김문호 20한1B 0.05 18 52 46 6 10 1 0 2 17 5 0 0 5 1 0 11 1 0 0 .217 .308 .370 .677 .312 80.3 0.05 0.17
59 조한민 21한RF 0.05 52 145 127 15 25 6 2 5 50 18 3 2 13 2 0 57 4 1 2 .197 .278 .394 .672 .305 77.6 0.05 -0.92
60 김민하 21한RF 0.04 46 142 115 14 24 4 1 1 33 17 6 3 17 8 0 36 3 0 2 .209 .345 .287 .632 .317 85.1 0.04 -0.49
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
61 변우혁 19한1B -0.01 29 61 53 7 12 1 0 1 16 2 0 0 7 1 0 17 3 0 0 .226 .328 .302 .630 .306 84.3 -0.01 -0.35
62 조한민 20한SS -0.07 25 52 50 7 11 4 0 0 15 2 0 0 0 2 0 22 0 0 0 .220 .250 .300 .550 .255 43.5 -0.07 -0.25
63 최진행 20한DH -0.08 84 240 214 23 50 5 0 8 79 30 0 0 18 5 0 59 11 0 3 .234 .304 .369 .673 .309 78.1 -0.08 -0.59
64 이성곤 22한1B -0.10 27 80 68 4 14 3 0 0 17 4 1 1 12 0 0 23 0 0 0 .206 .325 .250 .575 .286 78.0 -0.10 -0.10
65 백창수 18한LF -0.11 70 169 152 21 37 15 1 3 63 18 0 0 12 4 0 36 5 0 1 .243 .314 .414 .728 .320 79.1 -0.11 -0.47
66 양성우 18한LF -0.12 73 236 209 32 53 9 0 2 68 13 1 1 22 4 2 32 8 0 1 .254 .335 .325 .660 .304 69.8 -0.12 -0.19
67 오선진 20한SS -0.13 93 222 197 17 46 4 0 2 56 17 0 1 16 3 0 39 10 6 0 .234 .301 .284 .585 .274 55.6 -0.13 -1.03
68 이도윤 22한SS -0.16 48 84 78 7 14 5 0 1 22 4 3 1 4 0 0 24 0 1 1 .179 .217 .282 .499 .228 37.6 -0.16 -0.74
69 허관회 21한C -0.16 28 79 63 4 12 0 0 0 12 2 0 0 13 1 0 22 1 0 2 .190 .329 .190 .520 .277 58.2 -0.16 -0.57
70 이동훈 18한LF -0.17 28 50 46 6 11 1 0 1 15 2 0 1 3 1 0 8 1 0 0 .239 .300 .326 .626 .286 57.6 -0.17 -0.33
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
71 송광민 20한3B -0.19 94 298 277 31 65 12 0 9 104 43 0 0 14 3 1 69 17 1 3 .235 .276 .375 .652 .291 66.5 -0.19 -1.29
72 임종찬 22한RF -0.24 20 57 53 2 10 1 0 2 17 6 0 1 3 0 1 23 1 0 1 .189 .228 .321 .549 .243 47.5 -0.24 -0.12
73 노수광 22한LF -0.24 55 181 161 13 35 7 5 1 55 17 8 4 15 0 1 56 0 4 1 .217 .283 .342 .624 .280 74.7 -0.24 -0.54
74 노태형 20한2B -0.27 55 113 102 14 22 4 1 0 28 6 0 1 7 3 0 31 0 1 0 .216 .286 .275 .560 .267 51.6 -0.27 -0.28
75 백용환 21한C -0.27 36 95 81 10 12 1 0 4 25 4 0 0 9 3 0 24 4 2 0 .148 .258 .309 .567 .265 50.3 -0.27 0.44
76 이성열 21한DH -0.27 46 140 119 15 25 8 0 2 39 20 1 0 18 1 0 36 2 0 2 .210 .314 .328 .642 .308 79.0 -0.27 0.32
77 김태연 22한3B -0.28 49 185 166 18 34 6 0 2 46 23 1 2 15 2 1 46 5 0 2 .205 .276 .277 .553 .262 61.1 -0.28 -1.44
78 유장혁 19한LF -0.28 38 61 55 10 9 1 0 1 13 4 3 0 5 0 0 17 0 0 1 .164 .230 .236 .466 .223 27.0 -0.28 -0.38
79 장운호 21한RF -0.30 102 338 285 36 67 10 0 0 77 28 3 6 36 7 0 77 7 7 3 .235 .332 .270 .603 .295 71.0 -0.30 -1.65
80 장지승 21한RF -0.30 24 72 61 7 11 1 0 1 15 5 2 0 7 1 0 24 4 2 1 .180 .271 .246 .517 .249 40.1 -0.30 -0.70
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
81 오선진 18한3B -0.32 56 148 133 14 30 4 0 1 37 9 3 0 7 5 0 33 2 3 0 .226 .290 .278 .568 .261 42.0 -0.32 -0.69
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
1 홍창기 21LCF 6.98 144 651 524 103 172 26 2 4 214 52 23 8 110 15 4 95 6 0 2 .328 .456 .408 .865 .417 152.6 6.98 4.47
2 김현수 20LLF 5.31 142 619 547 98 181 35 2 22 286 119 0 2 63 2 7 53 9 0 7 .331 .397 .523 .920 .407 148.4 5.31 5.17
3 김현수 18LLF 4.79 117 511 453 95 164 39 2 20 267 101 1 3 47 1 6 61 9 0 10 .362 .415 .589 1.004 .424 155.2 4.79 4.23
4 채은성 18LRF 4.73 139 578 529 78 175 36 2 25 290 119 3 1 35 9 1 97 12 0 5 .331 .379 .548 .927 .396 137.5 4.73 3.44
5 오지환 20LSS 4.41 141 591 527 95 158 41 7 10 243 71 20 8 45 9 1 116 4 5 5 .300 .362 .461 .823 .368 119.9 4.41 1.21
6 라모스 20L1B 4.35 117 494 431 74 120 17 2 38 255 86 2 0 55 4 5 136 7 0 4 .278 .362 .592 .954 .407 153.6 4.35 2.45
7 이천웅 19LCF 3.98 138 613 546 88 168 24 3 2 204 48 21 10 57 5 1 82 13 4 1 .308 .378 .374 .751 .353 114.3 3.98 2.02
8 홍창기 20LCF 3.91 135 507 408 87 114 29 6 5 170 39 11 5 83 10 1 87 8 3 3 .279 .411 .417 .827 .384 129.5 3.91 2.81
9 유강남 18LC 3.68 132 465 425 53 126 33 0 19 216 66 0 0 28 9 1 80 21 2 1 .296 .352 .508 .860 .368 118.7 3.68 -0.62
10 김현수 19LLF 3.57 140 595 526 75 160 37 0 11 230 82 3 1 54 6 9 52 11 0 9 .304 .370 .437 .807 .366 125.8 3.57 3.29
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
11 오지환 19LSS 3.37 134 547 473 63 119 23 5 9 179 53 27 5 57 7 1 113 7 7 3 .252 .339 .378 .717 .330 100.8 3.37 0.85
12 유강남 19LC 3.35 132 468 418 44 113 22 0 16 183 49 0 0 30 13 2 82 21 1 6 .270 .334 .438 .772 .350 117.0 3.35 -0.00
13 김현수 21LLF 3.31 140 595 506 70 144 23 1 17 220 97 3 0 77 3 5 42 7 0 9 .285 .377 .435 .811 .375 128.3 3.31 3.02
14 채은성 19LRF 3.16 128 513 469 59 148 18 1 12 204 72 2 2 24 12 1 66 9 0 8 .316 .359 .435 .794 .364 124.5 3.16 -0.31
15 이형종 18LCF 3.05 118 485 437 83 138 27 0 13 204 42 6 4 31 12 0 82 6 5 0 .316 .377 .467 .844 .370 117.8 3.05 2.16
16 이형종 19LLF 2.99 120 482 419 56 120 24 1 13 185 63 6 5 42 10 1 78 9 1 10 .286 .358 .442 .799 .363 125.2 2.99 0.34
17 유강남 20LC 2.91 137 478 429 51 112 18 0 16 178 74 1 1 32 13 1 84 18 2 2 .261 .330 .415 .745 .337 101.7 2.91 0.77
18 채은성 21LRF 2.86 110 448 387 59 107 20 0 16 175 82 4 2 38 16 2 80 9 0 7 .276 .359 .452 .812 .373 128.2 2.86 2.60
19 오지환 18LSS 2.83 144 617 533 93 148 26 2 11 211 71 10 5 59 7 3 146 6 12 6 .278 .354 .396 .750 .329 89.4 2.83 2.62
20 김현수 22LLF 2.76 66 286 255 44 74 15 1 13 130 53 1 1 27 4 4 28 3 0 0 .290 .367 .510 .877 .393 158.3 2.76 1.52
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
21 이형종 20LRF 2.73 81 323 287 41 85 17 2 17 157 50 1 0 27 7 1 61 7 0 2 .296 .368 .547 .916 .401 146.7 2.73 0.05
22 이천웅 18LLF 2.41 112 405 359 61 122 22 3 2 156 39 10 10 39 3 2 48 11 2 2 .340 .407 .435 .842 .377 119.7 2.41 1.65
23 오지환 21LSS 2.33 134 532 464 62 118 19 2 8 165 57 12 6 54 5 0 82 11 4 5 .254 .335 .356 .691 .327 93.9 2.33 -0.53
